date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2022-01-07,0.0,-1472.0,2164.0,-1153.0,-2079.0,-595.0,387.0
2022-01-08,0.0,-2525.0,312.0,-3196.0,-2947.0,-2359.0,278.0
2022-01-09,0.0,-2496.0,-71.0,-2322.0,-2721.0,-1572.0,223.0
2022-01-10,0.0,-1404.0,1769.0,-2301.0,-2363.0,-2892.0,473.0
2022-01-11,0.0,-1483.0,1762.0,-2603.0,-2394.0,-2853.0,503.0
2022-01-12,0.0,-1280.0,1947.0,-2169.0,-2218.0,-2828.0,479.0
2022-01-13,0.0,-1309.0,1705.0,-2219.0,-2375.0,-3133.0,519.0
2022-01-14,0.0,-1548.0,2090.0,-2534.0,-1888.0,726.0,304.0
2022-01-15,0.0,-1696.0,1365.0,-2476.0,-2531.0,-1495.0,181.0
2022-01-16,0.0,-1598.0,648.0,-1166.0,-2335.0,-1407.0,119.0
2022-01-17,0.0,-1374.0,1698.0,-2088.0,-2222.0,-2894.0,458.0
2022-01-18,0.0,-1450.0,1732.0,-2504.0,-2346.0,-2944.0,517.0
2022-01-19,0.0,-1148.0,2136.0,-1794.0,-2037.0,-2746.0,471.0
2022-01-20,0.0,-1510.0,1437.0,-2129.0,-2294.0,-2631.0,514.0
2022-01-21,0.0,-2042.0,1552.0,-3149.0,-2014.0,1851.0,304.0
2022-01-22,0.0,-2400.0,745.0,-3144.0,-3130.0,-1839.0,226.0
2022-01-23,0.0,-2333.0,-327.0,-2603.0,-3520.0,-2107.0,232.0
2022-01-24,0.0,-2722.0,-716.0,-3202.0,-5443.0,-16736.0,1675.0
2022-01-25,0.0,-1793.0,1560.0,-3065.0,-2556.0,-3450.0,665.0
2022-01-26,0.0,-1713.0,1747.0,-2759.0,-2513.0,-3372.0,667.0
2022-01-27,0.0,-1996.0,1137.0,-2868.0,-2550.0,-3113.0,668.0
2022-01-28,0.0,-2338.0,1204.0,-3217.0,-2206.0,1810.0,425.0
2022-01-29,0.0,-2726.0,537.0,-3200.0,-3149.0,-1325.0,307.0
2022-01-30,0.0,-2538.0,-127.0,-3160.0,-3383.0,-1754.0,252.0
2022-01-31,0.0,-1838.0,1167.0,-2329.0,-2733.0,-3411.0,655.0
2022-02-01,0.0,-1872.0,1442.0,-2601.0,-2704.0,-3306.0,660.0
2022-02-02,0.0,-1367.0,2154.0,-2100.0,-2300.0,-3460.0,654.0
2022-02-03,0.0,-2115.0,1096.0,-2812.0,-2695.0,-3137.0,670.0
2022-02-04,0.0,-2161.0,1523.0,-2656.0,-2072.0,1788.0,363.0
2022-02-05,0.0,-2258.0,848.0,-2323.0,-2805.0,-1303.0,228.0
2022-02-06,0.0,-1753.0,556.0,-454.0,-2560.0,-1332.0,122.0
2022-02-07,0.0,-1839.0,1175.0,-2719.0,-2698.0,-3104.0,584.0
2022-02-08,0.0,-1533.0,1784.0,-2537.0,-2507.0,-3012.0,535.0
2022-02-09,0.0,-1158.0,2108.0,-1625.0,-2066.0,-2723.0,434.0
2022-02-10,0.0,-981.0,1989.0,-623.0,-1682.0,-2375.0,339.0
2022-02-11,0.0,-1215.0,2369.0,-850.0,-1069.0,2608.0,42.0
2022-02-12,0.0,-1399.0,1597.0,-1886.0,-2037.0,-999.0,69.0
2022-02-13,0.0,-853.0,1144.0,-491.0,-1854.0,-1063.0,-14.0
2022-02-14,0.0,-37.0,2876.0,-722.0,-1453.0,-2228.0,243.0
2022-02-15,0.0,-548.0,2822.0,-789.0,-1402.0,-2089.0,236.0
2022-02-16,0.0,-470.0,2895.0,-502.0,-1111.0,-2074.0,210.0
2022-02-17,0.0,-985.0,1999.0,-1027.0,-1501.0,-1985.0,233.0
2022-02-18,0.0,-1358.0,2038.0,-1699.0,-1203.0,2780.0,-26.0
2022-02-19,0.0,-1342.0,1117.0,-64.0,-1822.0,-964.0,-60.0
2022-02-20,0.0,-1215.0,818.0,-588.0,-1840.0,-1223.0,-38.0
2022-02-21,0.0,-990.0,1740.0,-305.0,-1713.0,-2267.0,210.0
2022-02-22,0.0,-1094.0,1901.0,-1030.0,-1816.0,-2228.0,249.0
2022-02-23,0.0,-1085.0,1881.0,-1045.0,-1880.0,-1994.0,238.0
2022-02-24,0.0,-1241.0,1642.0,-680.0,-1991.0,-1820.0,227.0
2022-02-25,0.0,-1739.0,1694.0,-380.0,-1216.0,3132.0,-50.0
2022-02-26,0.0,-2203.0,375.0,-1444.0,-2371.0,-919.0,-13.0
2022-02-27,0.0,-1541.0,565.0,-552.0,-1838.0,-956.0,-10.0
2022-02-28,0.0,-1450.0,1935.0,-1062.0,-2333.0,-2115.0,316.0
2022-03-01,0.0,-1478.0,2026.0,-1106.0,-2145.0,-1988.0,319.0
2022-03-02,0.0,-1776.0,1399.0,-1540.0,-2439.0,-1970.0,364.0
2022-03-03,0.0,-1837.0,1117.0,-1131.0,-2329.0,-1610.0,313.0
2022-03-04,0.0,-2063.0,1376.0,-1712.0,-1944.0,3397.0,99.0
2022-03-05,0.0,-1903.0,880.0,-1818.0,-2563.0,-974.0,131.0
2022-03-06,0.0,-1580.0,584.0,-1155.0,-2241.0,-998.0,82.0
2022-03-07,0.0,-1477.0,1852.0,-1109.0,-2479.0,-2099.0,416.0
2022-03-08,0.0,-34.0,2749.0,240.0,-1951.0,-2240.0,291.0
2022-03-09,0.0,-1519.0,1293.0,-749.0,-2284.0,-1621.0,336.0
2022-03-10,0.0,-2012.0,819.0,-1395.0,-2694.0,-1330.0,521.0
2022-03-11,0.0,-2221.0,1190.0,-2114.0,-2256.0,3636.0,307.0
2022-03-12,0.0,-1581.0,1162.0,-1499.0,-2552.0,-764.0,275.0
2022-03-13,0.0,-1239.0,650.0,-502.0,-2077.0,-944.0,222.0
2022-03-14,0.0,-1468.0,1376.0,605.0,-2229.0,-1391.0,430.0
2022-03-15,0.0,-1231.0,1797.0,1273.0,-1728.0,-1459.0,344.0
2022-03-16,0.0,-1530.0,1477.0,-647.0,-2278.0,-1553.0,467.0
2022-03-17,0.0,-1631.0,950.0,-523.0,-2511.0,-1293.0,472.0
2022-03-18,0.0,-1837.0,1194.0,-763.0,-1877.0,3635.0,162.0
2022-03-19,0.0,-1373.0,701.0,-614.0,-2342.0,-803.0,150.0
2022-03-20,0.0,-718.0,820.0,635.0,-1614.0,-948.0,97.0
2022-03-21,0.0,-1582.0,881.0,711.0,-2315.0,-1665.0,407.0
2022-03-22,0.0,-1534.0,1171.0,1103.0,-2093.0,-1588.0,372.0
2022-03-23,0.0,-1243.0,1295.0,1940.0,-1957.0,-1479.0,239.0
2022-03-24,0.0,-1439.0,833.0,1946.0,-1950.0,-1491.0,237.0
2022-03-25,0.0,-1404.0,1616.0,113.0,-1359.0,2774.0,74.0
2022-03-26,0.0,-1598.0,336.0,2617.0,-2033.0,-865.0,-66.0
2022-03-27,0.0,-644.0,837.0,3636.0,-1219.0,-1065.0,-50.0
2022-03-28,0.0,-1464.0,671.0,2090.0,-2266.0,-2084.0,275.0
2022-03-29,0.0,-1495.0,897.0,2192.0,-2113.0,-1986.0,272.0
2022-03-30,0.0,-1349.0,995.0,2106.0,-1928.0,-1863.0,218.0
2022-03-31,0.0,-1648.0,608.0,755.0,-2081.0,-1281.0,273.0
2022-04-01,0.0,-1974.0,983.0,-33.0,-1701.0,3631.0,20.0
2022-04-02,0.0,-1737.0,694.0,-1020.0,-2409.0,-1144.0,172.0
2022-04-03,0.0,-1318.0,500.0,-1660.0,-2051.0,-1341.0,210.0
2022-04-04,0.0,-1643.0,666.0,93.0,-2439.0,-1908.0,356.0
2022-04-05,0.0,-1311.0,1336.0,1472.0,-1893.0,-1718.0,230.0
2022-04-06,0.0,-995.0,1437.0,2982.0,-1463.0,-1298.0,33.0
2022-04-07,0.0,-1530.0,839.0,-10.0,-2254.0,-1423.0,282.0
2022-04-08,0.0,-1056.0,1977.0,1970.0,-837.0,3852.0,-230.0
2022-04-09,0.0,-764.0,1389.0,2619.0,-1171.0,-538.0,-178.0
2022-04-10,0.0,-945.0,903.0,-2219.0,-1880.0,-1424.0,196.0
2022-04-11,0.0,-803.0,1888.0,457.0,-1727.0,-1364.0,253.0
2022-04-12,0.0,-503.0,2270.0,1490.0,-1726.0,-1274.0,139.0
2022-04-13,0.0,-101.0,2692.0,2741.0,-1064.0,-1369.0,5.0
2022-04-14,0.0,-93.0,2369.0,3617.0,-632.0,-2049.0,-64.0
2022-04-15,0.0,-231.0,2913.0,4107.0,-482.0,-703.0,-144.0
2022-04-16,0.0,-166.0,2507.0,2813.0,-783.0,-1057.0,-169.0
2022-04-17,0.0,-990.0,890.0,180.0,-1816.0,-1587.0,67.0
2022-04-18,0.0,-353.0,2148.0,1710.0,-1906.0,-6599.0,524.0
2022-04-19,0.0,33.0,2907.0,1734.0,-1737.0,-5396.0,366.0
2022-04-20,0.0,656.0,4074.0,2505.0,-1151.0,-5483.0,235.0
2022-04-21,0.0,527.0,4170.0,3429.0,-809.0,-6951.0,238.0
2022-04-22,0.0,-905.0,3907.0,1966.0,-2018.0,-15050.0,1122.0
2022-04-23,0.0,-2211.0,1740.0,3502.0,-1392.0,-5177.0,355.0
2022-04-24,0.0,-5610.0,-7519.0,7642.0,-4189.0,-5038.0,-116.0
2022-04-25,0.0,-3748.0,-4102.0,5847.0,-4689.0,-16973.0,1003.0
2022-04-26,0.0,397.0,1769.0,5985.0,-1583.0,-9248.0,340.0
2022-04-27,0.0,-194.0,1388.0,3247.0,-1584.0,-6099.0,326.0
2022-04-28,0.0,-737.0,1028.0,743.0,-2158.0,-5978.0,601.0
2022-04-29,0.0,86.0,2434.0,2667.0,-976.0,-1399.0,121.0
2022-04-30,0.0,-314.0,1344.0,4126.0,-807.0,-383.0,-241.0
2022-05-01,0.0,-123.0,1181.0,7745.0,330.0,-665.0,-439.0
2022-05-02,0.0,-598.0,1609.0,3355.0,-835.0,-1543.0,21.0
2022-05-03,0.0,-610.0,1968.0,2627.0,-1428.0,-1089.0,37.0
2022-05-04,0.0,-306.0,2133.0,2600.0,-1229.0,-870.0,-2.0
2022-05-05,0.0,-235.0,1906.0,3335.0,-990.0,-602.0,-96.0
2022-05-06,0.0,-365.0,2303.0,3410.0,-358.0,4204.0,-428.0
2022-05-07,0.0,-224.0,1440.0,4472.0,-774.0,-238.0,-390.0
2022-05-08,0.0,529.0,1491.0,6519.0,-13.0,-176.0,-345.0
2022-05-09,0.0,-477.0,1817.0,2618.0,-1415.0,-1183.0,7.0
2022-05-10,0.0,-241.0,2477.0,2366.0,-1304.0,-1047.0,-5.0
2022-05-11,0.0,127.0,2650.0,3752.0,-1021.0,-830.0,-192.0
2022-05-12,0.0,69.0,2065.0,4147.0,-710.0,-803.0,-245.0
2022-05-13,0.0,-39.0,2890.0,3676.0,-20.0,3858.0,-534.0
2022-05-14,0.0,542.0,2009.0,5948.0,-361.0,-123.0,-486.0
2022-05-15,0.0,955.0,1900.0,6956.0,265.0,-17.0,-448.0
2022-05-16,0.0,-32.0,2633.0,3751.0,-697.0,-1297.0,-153.0
2022-05-17,0.0,-208.0,2416.0,2599.0,-1338.0,-1075.0,-51.0
2022-05-18,0.0,-9.0,2660.0,2210.0,-1438.0,-1222.0,-7.0
2022-05-19,0.0,19.0,2130.0,3799.0,-715.0,-868.0,-198.0
2022-05-20,0.0,-224.0,2431.0,4208.0,-76.0,3731.0,-559.0
2022-05-21,0.0,572.0,2403.0,6937.0,-176.0,-859.0,-582.0
2022-05-22,0.0,259.0,1128.0,6521.0,-152.0,-265.0,-415.0
2022-05-23,0.0,-587.0,1519.0,2908.0,-1141.0,-1271.0,-21.0
2022-05-24,0.0,-467.0,1900.0,3123.0,-1326.0,-1079.0,-36.0
2022-05-25,0.0,114.0,2347.0,3862.0,-991.0,-968.0,-168.0
2022-05-26,0.0,-36.0,1834.0,3823.0,-813.0,-1161.0,-123.0
2022-05-27,0.0,-296.0,2034.0,4348.0,-255.0,3424.0,-543.0
2022-05-28,0.0,-470.0,1076.0,2549.0,-1230.0,-211.0,-303.0
2022-05-29,0.0,-279.0,868.0,2590.0,-932.0,-574.0,-125.0
2022-05-30,0.0,-338.0,1757.0,3068.0,-1198.0,-1523.0,46.0
2022-05-31,0.0,8.0,2383.0,3393.0,-1073.0,-1357.0,-150.0
2022-06-01,0.0,1909.0,1986.0,9548.0,-1646.0,-13685.0,606.0
2022-06-02,0.0,404.0,2491.0,4684.0,-536.0,-2254.0,-73.0
2022-06-03,0.0,-527.0,1922.0,4210.0,-529.0,2717.0,-390.0
2022-06-04,0.0,-385.0,1174.0,4938.0,-789.0,-440.0,-406.0
2022-06-05,0.0,191.0,1137.0,5774.0,-301.0,-214.0,-359.0
2022-06-06,0.0,-253.0,1985.0,3663.0,-910.0,-2281.0,-22.0
2022-06-07,0.0,209.0,2583.0,4314.0,-976.0,-1516.0,-129.0
2022-06-08,0.0,558.0,3009.0,4319.0,-745.0,-1757.0,-190.0
2022-06-09,0.0,319.0,2369.0,4255.0,-938.0,-2139.0,-142.0
2022-06-10,0.0,91.0,3298.0,3358.0,37.0,1281.0,-344.0
2022-06-11,0.0,-389.0,1909.0,4097.0,-666.0,-836.0,-366.0
2022-06-12,0.0,-121.0,883.0,6196.0,-1054.0,-1191.0,-288.0
2022-06-13,0.0,-490.0,903.0,6614.0,-2965.0,-17460.0,811.0
2022-06-14,0.0,71.0,2631.0,4025.0,-820.0,-3758.0,-43.0
2022-06-15,0.0,499.0,3054.0,4499.0,-532.0,-3739.0,-119.0
2022-06-16,0.0,411.0,2388.0,4880.0,-351.0,-3504.0,-163.0
2022-06-17,0.0,-349.0,2344.0,3438.0,-467.0,504.0,-312.0
2022-06-18,0.0,-40.0,1513.0,5348.0,-538.0,-188.0,-483.0
2022-06-19,0.0,469.0,1390.0,7177.0,259.0,-120.0,-540.0
2022-06-20,0.0,-191.0,1903.0,4671.0,-882.0,-4629.0,-98.0
2022-06-21,0.0,-190.0,2062.0,4557.0,-1343.0,-4515.0,-25.0
2022-06-22,0.0,131.0,2209.0,4817.0,-1056.0,-4449.0,-117.0
2022-06-23,0.0,-350.0,1541.0,4716.0,-839.0,-4297.0,-64.0
2022-06-24,0.0,134.0,2705.0,5531.0,-148.0,-399.0,-414.0
2022-06-25,0.0,-885.0,866.0,5732.0,-558.0,-336.0,-499.0
2022-06-26,0.0,-59.0,1050.0,6406.0,-17.0,-334.0,-436.0
2022-06-27,0.0,-354.0,1674.0,4280.0,-1054.0,-4880.0,-7.0
2022-06-28,0.0,-420.0,1830.0,4651.0,-1272.0,-4715.0,11.0
2022-06-29,0.0,578.0,2847.0,5207.0,-807.0,-5164.0,-89.0
2022-06-30,0.0,-587.0,1264.0,4469.0,-1107.0,-4611.0,-19.0
2022-07-01,0.0,-806.0,1876.0,4087.0,-760.0,-364.0,-279.0
2022-07-02,0.0,-520.0,1275.0,5302.0,-591.0,-690.0,-426.0
